Data,Feedback,Perguntas,Sentimento
25/05/2020,"As experiencias, conselhos e dicas oferecidas foram incríveis;  abriu minha visão sobre como melhorar minhas habilidades para alcançar alguns degraus na minha carreira.",Sobre o painel de INOVAÇÃO e LIDERANÇA com Fernando Godoy e Lupércio Moraes. Você tem críticas ou comentários sobre a atividade?,positivo
23/05/2020,"Eu deixaria maior tempo de mão na massa durante o encontro, e também não interromperia o mão na massa apenas para finalizar o dia, porque as vezes acaba quebrando o raciocínio que o grupo estava! ",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,negativo
23/05/2020,Foi a etapa mais complicada para mim até o momento.  Tirar as coisas do mundo das ideias exige bastante cuidado e ousadia. Para que se torne real.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,No.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,"Sem comentários, tudo anda caminhando, depois desses sabado as coisas comecaram a melhorar kkk",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,"A esta etapa em específico não tenho muito que comentar porque estamos começando a ""digerir"" a ideia.",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,"Poderia haver mais tempo para a etapa de prototipação. Dependendo do projeto, é exigido um bom tempo para sua execução, e apenas uma semana complica a criação e materialização da ideia.",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,negativo
23/05/2020,Sem comentários adicionais.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,Não,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,Hoje foi tudo perfeito!,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,Não.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
23/05/2020,Não,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
24/05/2020,"Acho que em termos de conteúdo, e palestras foi muito bom! Mas temos bastante desafio pela frente! ",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
25/05/2020,"Acho que em termos de conteúdo, e palestras foi muito bom! Mas temos bastante desafio pela frente! ",Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
25/05/2020,Sem criticas.,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
10/06/2020,Não,Você tem outras críticas ou comentários em relação a esta etapa do Projeto (VimVer)?,positivo
30/05/2020,Não tenho mais comentarios,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,Felipe e Samanta mostraram pontos que já estávamos pensando sobre e com certeza nos ajudou.,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"ÓTIMOS, os feedbacks dos outros grupos e os nossos trouxeram insights para o grupo, e foi bom também para vermos as dificuldades dos outros grupos também, pois acredito que a maioria está com o mesmo problema de sustentabilidade, então não estamos sozinhos nessa e podemos nos ajudar! ",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,não,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,Só agradecimentos.,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,Sensacional. Os comentários da Samantha e do Felipe foram incríveis. Acho essencial uma sabatina dos projetos. Parabéns pela organização e escolha dos avaliadores,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"Tudo certo, muito pertinente e válido todas as considerações.",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"os feedbacks foram extremamente importantes, a visão do Felipe é extremamente rica em conteúdo, isto foi a peça chave para a realização das correções a serem feitas.",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"Uma ideia, é em uma próxima oportunidade trazer pessoas da comunidade também. Ficaria mais rico o debate. ",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,negativo
30/05/2020,todos os comentários foram válidos e com certeza agregou ainda mais nossos projetos.,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"Não. Pessoal mandou muito. Tanto o Felipe quanto a Samantha, gostei bastante dos insights levantados e feedbacks.",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,Nao,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"Gostei bastante, acho que realmente precisavamos de alguem de fora olhando para os projetos e gostei bastante que teve a presença de alguém da comunidade.",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,Felipe nos ajudou demaaais! Todos os convidados colocaram perguntas muito objetivas e pertinentes.,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"Afinal, as apresentações são necessariamente por vídeo ou não? Não entendo porque alguns grupos apresentam e outros apresentam por vídeo ",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,negativo
30/05/2020,Sem criticas.,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,Nao,Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
30/05/2020,"Foi muito produtivo o dia de feedbacks dos projetos, nos ajudou a esclarecer diversos pontos.",Você tem críticas ou comentários em relação a Apresentação e Feedbacks (VimVer)?,positivo
06/06/2020,Achei meio perdida a palestra sobre startup,Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
06/06/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
06/06/2020,Foi excelente.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
06/06/2020,"Nao participei na parte da tarde, tive um imprevisto.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
06/06/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
06/06/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
06/06/2020,Não tenho nenhuma critica.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
07/06/2020,Adorei sem comentários adicionais.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
07/06/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
10/06/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,"Foi incrível. Enxergar as correlações mas também as diferenças das visões do Felipe e do Fernando. Duas palestras incríveis. E a ultima palestra da Lilian, é de extrema necessidade.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,"Foi excelente, triste pensar que já está acabando. As palestras hoje foram tão sensacionais que nem vi o tempo passando. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,Nada a declarar.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,Sem comentários adicionais,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/06/2020,As palestras foram excelentes,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
27/06/2020,Nao,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Uma excelente organização! Muito legal em ver o presidente fazendo parte do encontro.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Cada sábado esta ficando melhor. Os convidados são muito bons!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Sem comentários,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,"incrível como sempre, gratidão",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Não vejo a hora da quarentena acabar para estamos todos reunidos presencialmente.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,"Amei muito o dia de hoje, principalmente a palestra do Sérgio! Vou ficar falando sobre ela a semana inteira!! Espero muito que as próximas sejam desde nível pra cima. Fiquei um pouco chateada em saber que o projeto será online e não poderemos (pelo menos inicialmente) fazer a imersão na comunidade e conhecer seus anseios e poder aplicar melhorias em campo.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,"Eu gostaria de sugerir que os materiais de apoio fossem enviados pelo o menos 3 dias de antecedência. Sei que voces estao se esforçando diante do cronograma dinamico, mas as vezes fica dificil um ou dois dias antes dar a atencao devida para nossa reuniao. Ao menos três dias, auxilia no nosso controle e planejamento. Obrigada!",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
28/03/2020,Carga horária excelente e cronograma balanceado para nenhuma atividade ficar maçante. Parabéns!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,A redação sobre a visão de 2025 nao vou postar porque acho um tanto pessoal. Mas certamente farei esse exercício!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Excelente dia!!!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,"Acredito que trazer para o OpenTalk pessoas que palestraram em semanas anteriores ajudam (e muito) a colocarem os conteúdos em alta novamente, fazendo basicamente a função de uma revisão (como reforços escolares) e isso vem aumentar em grande porcentagem não apenas a absorção do conhecimento, mas como a ""digestão"" dele pra trazer diretivas para a prática.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Sem comentários,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Acho sempre ótimo a maneira como acontece.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,"Novamente, parabéns pelo esforço de vocês.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,"Foi excelente o encontro de hoje, parabéns aos envolvidos.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Nenhuma crítica.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
28/03/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
29/03/2020,"Eu tiraria as open talks , pq acho que no tempo das palestras a gente consegue tirar a maioria das dúvidas. Ou então eu colocaria as open talks pro final e começaria com os temas novos, pq minha opinião pelo menos é que eu sou uma pessoa que vou cansando , então as primeiras coisas do encontro eu sempre estou mais empolgada e com mais vontade!! ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,"Os temas foram bem interessantes, com muitos palestrantes dinâmicos que deixam o dia ainda melhor. Só mais uma vez os horários não foram muito respeitados, principalmente na hora de finalizar, tanto pro almoço quanto finalização do dia. Acho que ainda mais por ser uma quarentena seria legal não ultrapassar horários mais de 5 minutos, pois acaba atrapalhando outros compromissos que a pessoa possa ter. Eu por exemplo não consegui ficar até o final da última palestra pois tinha uma reunião de trabalho em grupo da faculdade. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,Acho que o horário poderia ser melhor planejado. É importante considerar que as pessoas vão ter dúvidas e querer participar e isso deveria estar incluso no tempo de duração da palestra.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,"Eu gosto muito dos encontros, separo sempre meu sabado para isso de acordo com o cronograma, mas os horarios de pausa sempre atrasam, entao ficamos com o almoco reduzido, a pausa da tarde tb, e sempre fico em duvida de que hrs termina ja que so e mostrado a hora que comeca a palestra, tirando isso foi muito legal, todos os palestrantes foram excelentes, muito animados, mt pertinente as minhas expectativas ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,"Ótima escolha da palestra de vieses, pois é algo que todos possuem e teremos que passar durante o projeto. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,Vocês sempre são perfeitos e sem defeitos!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,"Foi muito bom, cheio de conteúdo e pessoas focadas no seus propósitos, com sede de ensinar e mudar o mundo. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,Perfeito! A Karen leva muito bem o encontro. Sempre animada e animando todo mundo,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,"Foi ótimo , gostei bastante dos temas abordados , na minha opinião passou rápido , então acho que foi bom. E estou empolgada para começar a por a mão na massa!! A única dica que eu daria é mais sobre o open talk , eu jogaria para o final do dia , pq no começo assim acho que começamos bem empolgados esperando um tema novo, sabe.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,"O curso está sendo um divisor de águas na minha vida profissional e pessoal, consigo enxergar novas oportunidades e principalmente me fazem pensar sobre a minha atual posição. 



",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,Gostei muito! Adorei o fato de ser gravado.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,"Não apenas em relação ao encontro de hoje mas uma sugestão seria as pontuações e faltas ficare disponiveis para acesso de todos, cada um poder visualizar suas pontuações",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,Por mim tudo certo!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,Gratidão pela organização e pelo empenho de todos por manter esse programa que é incrível!!!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,O dia hoje foi bem dinâmico.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,"  Sem demais comentários. Só agradecer mesmo, gratidão!",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
04/04/2020,"Nao consegui participar das palestras assim como dos ultimos encontros. Tenho o aplicativo somente pelo celular e ele fica caindo o tempo todo. Nao consegui aproveitar nenhum encontro e me frustei bastante com a minha situação. Sei que voces estao fazendo de tudo e agradeço pela oportunidade, mas infelizmente não estou conseguindo participar..",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,Senti falta do cronograma antecipado do sábado,Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
04/04/2020,"Não, sem críticas.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/04/2020,"1h30 de almoço foi ótimo e a apresentação da Paula abriu bastante o leque de opções a serem utilizadas no projeto, só achei que foi meio que ""jogado e a gente que se vire"", mas que ela deu uma boa ideia de abertura e que se tratar todos os assuntos levaria tempos demais também. Entendo que precisamos ser um pouco ""autodidatas"" KK ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
25/04/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/04/2020,"Gostei de como foram distribuidas as tarefas nos horarios, mas acho mt ruim ficar mudando de plataforma para fazer a reuniao, pois ja tenho 3 baixadas no celular e as vezes fico sem memoria",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
25/04/2020,"O penúltimo encontro foi muito cansativo pois acabou tarde. Gostei que hoje acabou 16h pois a semana foi muito cansativa, tivemos reuniões com o grupo quase todos os dias. Eu sugeriria para a próxima turma da Academia de Talentos durasse mais meses, assim os conteúdos seriam passados de forma menos corrida.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
25/04/2020,Acho ainda que o Zoom é uma ferramenta melhor para as palestras. Senti uma queda na qualidade do video e audio.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
25/04/2020,"No ultimo feedback comentei que talvez seria mais produtivo a inversao dos horarios e fiquei muito feliz de voces terem feito isso para o encontro hoje. Para mim em particular foi MUITO melhor, rendi e aproveitei muito mais, agradeço mesmo, de coração a tentativa",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/04/2020,"Gostei bastante e me identifiquei muito. Pois, pelo fato de ter uma formação altamente analítica e bastante ligada ao cálculo, acredito que tenho um gap gigantesco em criatividade de soluções inovadoras e ""pensar diferente"". Com isso, essas ferramentas (etapa de desenho) vêm a trabalhar parte do cérebro que esteja ligada a criatividade, e tenho convicção dos benefícios de treinar e desenvolver skills que são ligadas a inovação e ""pensar fora da caixa"".",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/04/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/04/2020,Sem comentários adicionais.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/04/2020,Infelizmente não pude participar na parte da tarde porque tive consulta no oftalmologista e dentista. Uma pena!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
26/04/2020,"No final das atividades da manhã, eu entendi que o encontro tinha finalizado. Errei em não verificar o cronograma. Infelizmente perdi o conteúdo da tarde apenas por falta de atenção. Realmente achei que não haveria a segunda parte. 
Ainda mais pelo email-convite ter vindo com o horário 9h-13h. Bom, mas sei que foi falha minha :(",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
27/04/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
09/05/2020,"Eu nao sei se conseguirei ter aprovacao dessa presenca, mas realmente estive presente em ambos horarios, esqueci completamente e fui lembrar hoje pela manha quando lembrei que nao ia ter encontro por causa dos dias das maes. Ai percebi que tinha um tempo que nao fazia o feedback. Pendão, mas verdade verdadeira aqui. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
27/06/2020,Sem criticas.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,Foi bom!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,Foi otimo... creio que nos ajuda muito esse tipo de palestra.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,"Acho que foi muito comprido , podendo ter compilado algumas perguntas , e por ter sido comprido acabamos não dando 100% das nossas atenções. Mas a live foi sensacional e super indicaria! ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
16/05/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
16/05/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
17/05/2020,"Constantemente convidados enfrentam problemas técnicos de compartilhamento de tela e áudio... entendo que e uma situação nova e que é normal que ocorra, mas, se fosse presencial, esses convidados teriam que chegar mais cedo para testar, acredito que isso também deveria acontecer mesmo que seja online. O mesmo eu digo em relação aos alunos... já estamos nos reunindo a semanas, é impossível que ainda esteja havendo problemas de compartilhamento de tela, estamos em um programa de aceleração de talentos, o mínimo é necessário saber. Acredito que os mentores deveriam organizar com seus grupos para que a apresentação das atividades sejam menos turbulentas. 

No grupo que eu participo, organizamos da seguinte maneira: edito o vídeo e coloco no drive do grupo, além de enviar via Whatsapp. Ainda que todos sabem utilizar os recursos do Zoom, deixamos a tarefa de compartilhamento de tela para um única pessoa e ela já deixa tudo preparado, assim quando é nossa vez é só dar play... O tempo perdido arrumando vídeo e trocando a pessoa q vai apresentar o vídeo na hora é absurdo e poderia ser utilizado para mais perguntas ao convidado ou ser adicionado para a mentoria privada. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
19/05/2020,Não. Programa tem se mostrado impecável e incrível desde quando começou.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
19/05/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
20/05/2020,Nao,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
23/05/2020,"Não pude participar do encontro, pois tive que trabalhar nesse dia. Pensei em não responder esse formulário, mas acho legal deixar registrado.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/05/2020,Não tenho nenhuma critica.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
23/05/2020,"Adorei o encontro, a parte da manhã foi bem enriquecedora com o treinamento de Feedback porém a tarde pelo tema ser pesado e técnico (SCRUM) acho que ficou meio massante e nem tudo entrava na etapa de prototipagem, então minha sugestão era ter encurtado mais a palestra sobre scrum. E infelizmente no cronograma estava escrito parceria no tema da palestra então eu estava empolgada esperando por esse tema, além do mais que o nosso grupo está a passo de uma parceria. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
23/05/2020,"Poderia ter um open talk com o Lupercio e o Fernando novamente ou personalidades do setor empresarial. Dois caras incríveis, assisti várias vezes ao gravação no YouTube. ",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
23/05/2020,Foi tudo ok! Gostei de ter começado 09:30,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
23/05/2020,"Realmente achei a parte de vim ver pouco direcionada, informação demasiado.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
23/05/2020,Sem comentários adicionais.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
23/05/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
23/05/2020,Não.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
23/05/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
24/05/2020,Apenas gostaria de registrar que não consegui preencher o formulário ontem pois estava bloqueado para mim!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
24/05/2020,Só agradecimentos.,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
25/05/2020,Apenas gostaria de registrar que não consegui preencher o formulário ontem pois estava bloqueado para mim!,Você tem outras críticas ou comentários em relação ao encontro de hoje?,negativo
25/05/2020,"Não tenho criticas, pelo contrario tenho muito que agradecer pelo enriquecimento pessoal e profissional.",Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
10/06/2020,Não,Você tem outras críticas ou comentários em relação ao encontro de hoje?,positivo
14/03/2020,"Ótima palestra, super motivadora, palestrante super carismático, sabendo contar uma história prendendo atenção e de maneira dinâmica!
Muito bom",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
14/03/2020,Uma palestra muito inspiradora.,Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
14/03/2020,Exclareceu totalemente sobre o que é uma startup. Muito obrigada...,Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
14/03/2020,"Acredito que a palestra foi muito produtiva, por trazer um exemplo real de que com empenho podemos mudar nossa realidade. ",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
14/03/2020,"Muito inspirador o modo como fala da sua carreira e, de como conseguiu chegar em cada lugar. ",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
15/03/2020,"Foi tudo ótimo, embora muito conteúdo a ser passado a distancia. ",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),negativo
16/03/2020,Acho que o Robson deu muitos detalhes da vida pessoal e por isso ficou um pouco comprida essa parte.,Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),negativo
17/03/2020,Não,Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
17/03/2020,"Foi marcante, quero empreender, e foi muito bom ter escutado as palavras dele.",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
17/03/2020,"Eu gostei bastante da palestra , pois além de mostrar sua trajetória de vida nos dando esperanças para o que vai vir e ainda fazer a gente dar maior valor para as nossas oportunidades. E tbem o que abordou sobre startup foi breve mas esclareceu muitas dúvidas que tinha sobre o assunto e me fez me interessar Maisa pesquisar sobre. ",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
17/03/2020,"Infelizmente por ter sido online, acredito que o aproveitamento deixou um pouco a desejar quando comparado com o presencial. Acredito também que a escolha de uma plataforma mais robusta, poderia ajudar nesse momento de crise onde as aulas estão migrando para o ambiente online.",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),negativo
17/03/2020,"       Eu gostei muito da forma escolhida para a apresentação do palestrante. Ao meu ver a mistura das fotos tecendo as percepções pessoais trazidas por ele em sua trajetória, me passou um sentimento de possibilidades de conquistas, percursos e protagonismo em nossas respectivas histórias. Com certeza isso propicia um vínculo positivo nesse início com a missão e visão do projeto Vim ver e Ceo do Futuro, aumentando ainda mais o sentimento de vestir a camisa e dar todo o engajamento possível para a transformação das nossas vidas e sociedade.",Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
20/03/2020,Não,Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
30/05/2020,Nenhuma critica a respeito da palestra do Robson.,Você tem críticas ou comentários sobre a palestra? (Robson del Fiol),positivo
14/03/2020,"Para um primeiro dia, de forma on-line, fomos muito bem! ",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
14/03/2020,Parabéns por terem se mobilizado tão rápidamente.,Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
14/03/2020,"Acredito que não cabe críticas nesse momento devido a todos os imprevistos. Parabéns por terem feito a turma começar hoje, mesmo de última hora e em um modelo que não é comum!",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
14/03/2020,"Acredito que vcs conseguiram solucionar muito bem o problema de última hora. Apenas, caso precisemos fazer mais encontros via call, gostaria de sugerir outra ferramenta de vídeo conferência, colo por exemplo Skype, starleaf e hangout! Obrigado! ",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,negativo
14/03/2020,"Uma pena que foi on-line, e talvez pensar numa ferramenta mais fácil de utilizar. Por exemplo tive problemas pra acessar pelo celular, e deixar o microfone no mudo. Mas qdo acessei pelo computador funcionou melhor. Tem uma ferramenta do Google que usei recentemente chamada Meet.",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,negativo
14/03/2020,Gostei da alternativa! O importante e participar do curso,Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
14/03/2020,"Não tenho nenhuma crítica, acredito que vocês fizeram o possível dentro do que podia ser feito, fiquei chateada e com raiva desse corona... gostaria muito de estarmos juntos presencialmente. ",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,negativo
14/03/2020,Apenas elogios a resiliência da equipe organizadora que não se deixou parar e em tempo record reprogramou o evento dentro das possibilidades disponíveis. Parabéns!,Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,positivo
14/03/2020,"Presencial com certeza teria sido bem mais interessante, mas temos que trabalhar com a nossa realidade e entendo que não foi culpa de vocês, e essa foi a melhor solução encontrada. Entretanto, caso seja necessário mais encontros online, que seja numa plataforma que vocês tenham um pouco mais de domínio, para que seja mais fluída nossa reunião.",Sabemos que foi um dia atípico devido o fechamento da FECAP. Você tem críticas e comentários? Lamentamos o ocorrido e agradecemos a compreensão.,negativo
